D3,HR,TILT,FQ,OBS,RSRP
208.9258242,2.973684211,22.7,2600,0,-78
221.1085706,2.973684211,21.1,2600,0,-78
233.3795192,2.973684211,19.9,2600,0,-78
246.0284536,3.323529412,19.8,2600,0,-79
252.667766,3.323529412,19.2,2600,0,-79
253.6178227,3.323529412,19.1,2600,0,-79
254.8803641,3.424242424,19.3,2600,0,-79
256.7800615,3.424242424,19.2,2600,0,-79
257.7304794,3.424242424,19.1,2600,0,-79
256.4702712,3.323529412,18.9,2600,0,-79
256.4702712,3.323529412,18.9,2600,0,-79
174.0402252,2.173076923,22,2600,0,-80
177.6879287,2.825,26.9,2600,0,-76
186.8502074,2.825,25.1,2600,0,-76
193.5406934,2.26,20.1,2600,0,-76
203.9730374,2.26,18.9,2600,0,-76
214.4621179,2.26,17.9,2600,0,-76
221.4610575,2.017857143,15.5,2600,0,-88
230.1695028,2.017857143,14.8,2600,0,-88
235.7647132,1.467532468,8.9,2600,0,-88
246.9412886,1.506666667,9,2600,0,-88
257.8158257,1.506666667,8.6,2600,0,-88
270.4403816,1.614285714,9.3,2600,1,-88
283.2825445,1.614285714,8.8,2600,0,-88
294.1598205,1.614285714,8.5,2600,0,-88
308.9352683,1.948275862,10.4,2600,1,-88
319.7655391,1.948275862,10.1,2600,1,-88
300.8321791,3.424242424,16,2600,0,-81
286.4000698,3.424242424,16.9,2600,0,-81
268.4939478,2.456521739,14.9,2600,0,-81
258.3737603,3.323529412,18.7,2600,0,-81
244.1352084,3.323529412,20,2600,0,-81
230.5406689,2.973684211,20.1,2600,0,-81
219.2281916,2.973684211,21.4,2600,0,-73
207.2800039,2.825,22.1,2600,0,-73
196.094365,2.825,23.6,2600,0,-73
186.8502074,2.825,25.1,2600,0,-73
95.67131231,2.756097561,0,2600,0,-78
88.81441324,2.756097561,0,2600,0,-78
83.52843827,2.69047619,0,2600,0,-78
80.5294977,2.69047619,0,2600,0,-86
81.49233093,2.69047619,0,2600,0,-86
84.59905437,2.69047619,0,2600,0,-86
88.6171541,2.456521739,0,2600,0,-86
177.9241411,2.568181818,24.9,2600,0,-95
188.111669,2.568181818,23.2,2600,0,-95
200.262328,2.568181818,21.5,2600,0,-95
183.1747799,2.825,25.8,2600,0,-82
190.53871,2.825,24.5,2600,0,-82
195.4328529,2.26,19.9,2600,0,-82
202.0717694,2.26,19.1,2600,0,-82
211.5963138,2.26,18.1,2600,0,-82
225.4883589,2.897435897,20.3,2600,0,-86
235.9067612,2.897435897,19.3,2600,0,-86
245.0550958,2.404255319,16.3,2600,0,-86
254.6998233,2.404255319,15.5,2600,0,-86
265.3394053,2.404255319,14.9,2600,0,-86
407.7462446,3.896551724,12.2,2600,0,-87
418.3168655,3.766666667,11.7,2600,0,-87
429.1037171,3.766666667,11.4,2600,0,-87
433.0288674,3.766666667,11.3,2600,0,-87
434.9919539,3.766666667,11.2,2600,0,-87
401.8718701,2.897435897,10.8,2600,0,-76
410.7213167,2.897435897,10.6,2600,0,-76
419.7546903,2.973684211,10.5,2600,0,-76
428.7889924,3.054054054,10.4,2600,0,-76
438.9851934,3.228571429,10.4,2600,0,-76
448.829589,3.228571429,10.2,2600,0,-76
587.2035422,3.228571429,7.7,1800,0,-85
600.2216257,3.323529412,7.6,1800,0,-85
612.1192694,3.323529412,7.5,1800,0,-85
623.0288918,3.323529412,7.3,1800,0,-85
635.0590524,3.424242424,7.3,1800,0,-85
646.9652232,3.424242424,7.2,1800,0,-85
691.1910011,3.054054054,6.4,1800,0,-83
689.2031631,3.054054054,6.4,1800,0,-83
689.2031631,3.054054054,6.4,1800,0,-72
690.1970733,3.054054054,6.4,1800,0,-72
690.1970733,3.054054054,6.4,1800,0,-72
691.3016708,3.138888889,6.4,1800,1,-72
692.2954572,3.138888889,6.4,1800,1,-72
693.1789091,3.054054054,6.3,1800,1,-85
694.2830835,3.138888889,6.4,1800,1,-85
697.2646556,3.138888889,6.4,1800,1,-85
699.252458,3.138888889,6.4,1800,1,-85
701.5760828,3.424242424,6.6,1800,1,-85
670.436425,3.138888889,6.6,1800,1,-70
661.4967876,3.138888889,6.7,1800,1,-70
647.5940086,3.138888889,6.9,1800,1,-70
634.2373373,2.306122449,5.8,1800,0,-70
621.305078,2.306122449,5.9,1800,0,-70
607.4537019,1.591549296,4,1800,0,-70
596.6070734,2.897435897,7.2,1800,1,-70
583.7096881,2.897435897,7.3,1800,1,-70
567.8485714,2.404255319,6.7,1800,0,-70
552.9529817,2.404255319,6.9,1800,0,-70
537.1405775,2.054545455,6.2,1800,0,-70
525.5244999,3.054054054,8.4,1800,0,-66
510.5389309,2.973684211,8.5,1800,0,-66
497.6836345,2.973684211,8.8,1800,0,-66
488.7882977,2.973684211,8.9,1800,0,-66
483.8481167,2.973684211,9,1800,0,-66
480.8846015,2.973684211,9.1,1800,0,-74
480.7296538,2.897435897,9,1800,0,-74
478.7118131,2.456521739,8.1,1800,0,-74
479.053233,1.915254237,6.5,1800,0,-74
479.053233,1.915254237,6.5,1800,0,-74
480.0468727,1.915254237,6.5,1800,0,-85
481.1423906,2.26,7.6,1800,1,-85
482.5971405,1.793650794,6,1800,1,-85
485.1278182,1.948275862,6.5,1800,1,-85
488.1085945,1.948275862,6.5,1800,1,-85
502.4937811,1.793650794,5.7,1800,0,-80
508.7091507,3.054054054,8.7,1800,0,-80
513.6535798,3.054054054,8.6,1800,0,-80
516.6207506,3.054054054,8.5,1800,0,-80
521.8620507,3.228571429,8.7,1800,0,-80
528.7844551,3.228571429,8.6,1800,0,-80
490.5965756,2.456521739,7.9,2600,0,-84
498.672237,2.973684211,8.8,2600,0,-84
507.5716698,2.973684211,8.6,2600,0,-84
521.4220939,2.973684211,8.4,2600,0,-84
534.2901833,2.973684211,8.2,2600,0,-84
548.292805,3.054054054,8,2600,0,-74
563.1518445,3.054054054,7.8,2600,0,-74
573.0619513,3.054054054,7.7,2600,0,-74
576.8960045,2.973684211,7.5,2600,0,-74
577.7586001,2.897435897,7.4,2600,1,-86
576.7668506,2.897435897,7.4,2600,1,-86
575.6474616,2.825,7.3,2600,1,-86
575.6474616,2.825,7.3,2600,1,-86
577.1594234,3.138888889,7.7,2600,1,-86
579.6153897,2.825,7.3,2600,1,-90
577.6313703,2.825,7.3,2600,1,-90
579.7421841,2.897435897,7.4,2600,1,-90
578.8790893,2.973684211,7.5,2600,1,-90
580.9922547,3.054054054,7.6,2600,0,-90
588.9244434,3.054054054,7.5,2600,0,-81
600.826098,3.054054054,7.3,2600,0,-81
612.7315889,3.054054054,7.2,2600,0,-72
624.6406967,3.054054054,7,2600,0,-72
632.5820105,3.054054054,7,2600,0,-83
646.4827917,3.054054054,6.8,2600,0,-88
660.3877649,3.054054054,6.7,2600,0,-86
670.3223105,3.054054054,6.6,2600,0,-80
675.2903079,3.054054054,6.5,2600,0,-85
680.2587743,3.054054054,6.5,2600,0,-86
683.2400749,3.054054054,6.4,2600,1,-85
686.3330096,3.138888889,6.5,2600,1,-79
689.2031631,3.054054054,6.4,2600,1,-86
689.3141519,3.138888889,6.5,2600,1,-94
692.2954572,3.138888889,6.4,2600,1,-98
694.6221995,3.424242424,6.7,2600,1,-98
664.3613475,3.054054054,6.6,2600,1,-82
654.5448801,3.138888889,6.8,2600,1,-82
643.1920398,2.306122449,5.7,2600,0,-82
630.2578837,2.306122449,5.9,2600,1,-82
615.3373059,2.306122449,6,2600,1,-82
600.4706487,1.591549296,4,2600,0,-82
592.6381695,2.897435897,7.2,2600,1,-75
582,1,0,2600,0,-75
583,1,0,2600,0,-75
585,1,0,2600,0,-75
588.007653,1.027272727,0.3,2600,1,-85
592.0076013,1.027272727,0.3,2600,1,-85
595.007563,1.027272727,0.3,2600,0,-85
601.266164,1.527027027,3.7,2600,1,-95
606.456099,1.591549296,4,2600,1,-95
611.5692929,1.98245614,5.3,2600,1,-95
616.5484571,1.98245614,5.2,2600,1,-95
638.0352655,3.424242424,7.3,2600,1,-98
649.9423051,3.424242424,7.1,2600,1,-98
660.8600457,3.424242424,7,2600,1,-98
664.951878,3.53125,7.1,2600,1,-98
671.545233,3.228571429,6.7,2600,1,-98
680.3712222,3.138888889,6.5,2600,1,-94
676.3970727,3.138888889,6.6,2600,1,-94
672.3094526,3.054054054,6.5,2600,1,-94
664.3613475,3.054054054,6.6,2600,1,-94
656.5310351,3.138888889,6.8,2600,1,-94
645.1821448,2.306122449,5.7,2600,0,-94
632.2475781,2.306122449,5.8,2600,0,-68
618.321114,2.306122449,6,2600,1,-68
604.4609169,1.591549296,4,2600,0,-68
596.6070734,2.897435897,7.2,2600,1,-68
581,1,0,2600,0,-77
580,1,0,2600,0,-77
583,1,0,2600,0,-77
583.0077186,1.027272727,0.3,2600,1,-77
582.0077319,1.027272727,0.3,2600,1,-89
581.0697032,1.086538462,0.9,2600,1,-89
581.0697032,1.086538462,0.9,2600,1,-89
618.207085,2.756097561,6.7,2600,1,-100
627.1467133,2.756097561,6.6,2600,1,-100
639.027386,3.424242424,7.3,2600,1,-100
651.9271432,3.424242424,7.1,2600,1,-100
658.8747984,3.424242424,7,2600,1,-100
656.5310351,3.138888889,6.8,2600,1,-68
644.1870846,2.306122449,5.7,2600,1,-68
631.2527228,2.306122449,5.9,2600,1,-68
620.3104062,2.306122449,6,2600,1,-68
608.4513128,1.591549296,4,2600,0,-68
596.480511,1.591549296,4.1,2600,0,-68
586.6856058,2.897435897,7.3,2600,1,-74
574.8017049,2.404255319,6.6,2600,0,-74
563.8758729,2.404255319,6.8,2600,1,-74
550.9673312,2.404255319,6.9,2600,1,-74
538.1347415,2.054545455,6.2,2600,0,-74
528.1940931,2.054545455,6.3,2600,0,-71
514.1692328,2.017857143,6.4,2600,0,-71
504.2320894,2.017857143,6.5,2600,0,-71
500.2579335,2.017857143,6.6,2600,1,-71
497.9046093,1.361445783,3.5,2600,0,-78
498.9027961,1.361445783,3.5,2600,0,-78
501.1955706,1.141414141,1.6,2600,0,-78
506.1936388,1.141414141,1.6,2600,0,-78
509.192498,1.141414141,1.6,2600,0,-78
514.4288095,1.22826087,2.3,2600,0,-87
520.7533005,1.329411765,3.1,2600,1,-87
526.0152089,1.686567164,5,2600,1,-87
533.9850185,1.686567164,5,2600,1,-87
536.7233924,1.915254237,5.8,2600,1,-87
443.2471094,2.511111111,8.9,2600,1,-86
430.4056226,2.511111111,9.2,2600,1,-86
421.2944339,1.4125,4.5,2600,0,-86
414.3163043,1.4125,4.6,2600,0,-86
409.585156,1.467532468,5.1,2600,0,-86
406.5968519,1.467532468,5.1,2600,0,-87
401.4984433,1.215053763,2.9,2600,0,-87
395.3795645,1.4125,4.8,2600,0,-87
390.3972336,1.4125,4.9,2600,0,-87
386.4116975,1.4125,4.9,2600,0,-87
384.2004685,2.26,9.6,2600,0,-86
372.3680975,2.26,9.9,2600,0,-86
362.5162065,2.26,10.2,2600,0,-86
353.6170245,2.825,12.2,2600,0,-86
340.9076121,2.825,12.7,2600,0,-82
328,2.756097561,13,2600,0,-82
314.3564855,2.756097561,13.6,2600,0,-82
299.0468191,2.825,14.6,2600,0,-82
284.5241642,2.825,15.4,2600,0,-82
271.8400265,3.054054054,16.9,2600,0,-78
258.4279397,3.054054054,17.9,2600,0,-78
246.9838051,3.054054054,18.9,2600,0,-78
235.5949915,3.054054054,20,2600,0,-78
223.3293532,3.054054054,21.2,2600,0,-78
212.3134475,2.897435897,21.8,2600,0,-81
201.109423,2.897435897,23.3,2600,0,-81
190.53871,2.825,24.5,2600,0,-81
180.4272707,2.825,26.2,2600,0,-81
179.9222054,2.897435897,26.8,2600,0,-77
191.8462926,2.897435897,24.7,2600,0,-77
202.6079959,2.825,22.7,2600,0,-77
216.4116448,2.973684211,21.7,2600,0,-79
230.5406689,2.973684211,20.1,2600,0,-79
244.1352084,3.323529412,20,2600,0,-79
254.568262,3.323529412,19,2600,0,-79
256.4702712,3.323529412,18.9,2600,0,-83
257.7304794,3.424242424,19,2600,0,-83
257.7304794,3.424242424,19.1,2600,0,-83
256.7800615,3.424242424,19.1,2600,0,-83
256.4702712,3.323529412,18.9,2600,0,-83
260.2786968,3.323529412,18.6,2600,0,-83
262.253694,3.054054054,17.7,2600,0,-82
265.126385,3.054054054,17.4,2600,0,-82
247.9354755,3.054054054,18.8,2600,0,-86
233.3838041,2.756097561,18.9,2600,0,-86
220.1090639,2.756097561,20.2,2600,0,-86
201.2411489,2.017857143,17.1,2600,0,-86
190.0552551,2.173076923,19.8,2600,0,-85
179.6719232,2.173076923,21.2,2600,0,-85
174.5422585,2.756097561,27,2600,0,-85
183.1747799,2.825,25.7,2600,0,-79
192.5954309,2.26,20.2,2600,0,-79
280.3176769,1.614285714,8.9,2600,0,-91
266.7208278,1.506666667,8.3,2600,0,-91
253.8601977,1.506666667,8.7,2600,0,-91
241.0145224,1.506666667,9.2,2600,0,-91
232.1077336,2.017857143,14.7,2600,0,-91
221.4610575,2.017857143,15.4,2600,0,-91
214.4621179,2.26,17.9,2600,0,-88
208.7342808,2.26,18.4,2600,0,-88
210.6418762,2.26,18.3,2600,0,-88
221.7137795,2.897435897,20.8,2600,0,-88
205.1974659,2.973684211,23.1,2600,0,-85
193.1553779,2.973684211,24.9,2600,0,-85
182.1565261,2.973684211,26.8,2600,0,-85
99.03534723,2.756097561,0,2600,0,-81
92.45539465,2.756097561,0,2600,0,-81
87.09190548,2.756097561,0,2600,0,-81
79.60527621,2.69047619,0,2600,0,-81
76.69419796,2.69047619,0,2600,0,-81
77.47257579,2.69047619,0,2600,0,-85
81.49233093,2.69047619,0,2600,0,-85
89.20201791,2.69047619,0,2600,0,-85
99.00505038,2.69047619,0,2600,0,-85
170.5784277,2.568181818,26.3,2600,0,-82
287.7585794,2.215686275,12.7,2600,0,-80
278.9767015,2.215686275,13.2,2600,0,-80
273.0805742,3.138888889,17.1,2600,0,-80
261.2967661,3.054054054,17.7,2600,0,-85
248.8875248,3.054054054,18.7,2600,0,-85
236.8649404,3.138888889,20.1,2600,0,-85
223.6716343,3.138888889,21.5,2600,0,-85
209.2868844,3.054054054,22.9,2600,0,-85
196.3084308,3.054054054,24.9,2600,0,-82
182.1565261,2.973684211,26.8,2600,0,-82
191.7185437,2.404255319,21.5,2600,0,-77
186.096749,2.404255319,22.2,2600,0,-77
186.096749,2.404255319,22.2,2600,0,-89
728.9725646,3.054054054,6,2600,0,-83
739.9135085,3.054054054,5.9,2600,0,-83
749.8613205,3.054054054,5.9,2600,0,-83
760.8054942,3.054054054,5.8,2600,0,-83
771.7512553,3.054054054,5.7,2600,0,-74
784.7865952,3.138888889,5.7,2600,0,-74
799.7155744,3.138888889,5.6,2600,0,-74
810.665159,3.138888889,5.5,2600,0,-74
828.5855418,3.138888889,5.4,2600,0,-74
839.5385637,3.138888889,5.3,2600,0,-74
853.4805212,3.138888889,5.2,2600,0,-88
866.4283006,3.138888889,5.1,2600,0,-88
881.2831554,3.054054054,5,2600,0,-88
897.2246096,3.054054054,4.9,2600,0,-88
911.2590192,3.138888889,4.9,2600,0,-88
985.0142131,3.138888889,4.5,2600,0,-94
999.9689995,3.138888889,4.4,2600,0,-94
1014.92512,3.138888889,4.4,2600,0,-94
1029.882518,3.138888889,4.3,2600,0,-94
1045.83842,3.138888889,4.2,2600,0,-94
1062.793018,3.138888889,4.2,2600,0,-94
1077.754146,3.138888889,4.1,2600,0,-83
1093.713857,3.138888889,4.1,2600,0,-83
1110.672319,3.138888889,4,2600,0,-83
1126.634368,3.138888889,3.9,2600,0,-83
1140.602034,3.138888889,3.9,2600,0,-83
1156.566038,3.138888889,3.8,2600,0,-95
1170.535348,3.138888889,3.8,2600,0,-95
1183.507499,3.138888889,3.7,2600,0,-95
1196.480255,3.138888889,3.7,2600,0,-95
1209.453596,3.138888889,3.7,2600,0,-95
1220.431481,3.138888889,3.6,2600,0,-98
1232.407806,3.138888889,3.6,2600,0,-98
1243.448833,3.228571429,3.6,2600,0,-98
1254.427359,3.228571429,3.6,2600,0,-98
1265.406259,3.228571429,3.5,2600,0,-98
1277.383654,3.228571429,3.5,2600,0,-100
1289.36147,3.228571429,3.5,2600,0,-100
1301.280139,3.138888889,3.4,2600,0,-100
1313.259304,3.138888889,3.4,2600,0,-100
1314.316552,3.228571429,3.4,2600,0,-103
1302.337898,3.228571429,3.4,2600,0,-103
1289.36147,3.228571429,3.5,2600,0,-103
1276.385522,3.228571429,3.5,2600,0,-103
1262.411977,3.228571429,3.6,2600,0,-103
1250.435124,3.228571429,3.6,2600,0,-102
1238.45872,3.228571429,3.6,2600,0,-102
1224.423538,3.138888889,3.6,2600,0,-102
1211.449545,3.138888889,3.7,2600,0,-102
1197.478184,3.138888889,3.7,2600,0,-102
1183.507499,3.138888889,3.7,2600,0,-94
1169.537515,3.138888889,3.8,2600,0,-94
1154.637605,3.228571429,3.9,2600,0,-94
1139.672321,3.228571429,3.9,2600,0,-94
1124.639053,3.138888889,3.9,2600,0,-94
1112.667515,3.138888889,4,2600,0,-88
1098.701506,3.138888889,4,2600,0,-88
1084.807817,3.228571429,4.1,2600,0,-88
1070.844527,3.228571429,4.2,2600,0,-88
1055.811536,3.138888889,4.2,2600,0,-88
1040.852055,3.138888889,4.3,2600,0,-86
1026.966406,3.228571429,4.4,2600,0,-86
1012.010375,3.228571429,4.4,2600,0,-86
998.0526038,3.228571429,4.5,2600,0,-86
984.0960319,3.228571429,4.6,2600,0,-86
971.1374774,3.228571429,4.6,2600,0,-89
957.0224658,3.054054054,4.6,2600,0,-89
943.0673359,3.054054054,4.6,2600,0,-89
928.1169107,3.054054054,4.7,2600,0,-89
912.1715847,3.054054054,4.8,2600,0,-89
896.3135612,3.138888889,5,2600,0,-79
880.3737843,3.138888889,5,2600,0,-79
864.5258816,3.228571429,5.2,2600,0,-79
848.5923639,3.228571429,5.3,2600,0,-79
832.6613958,3.228571429,5.4,2600,0,-79
817.7285613,3.228571429,5.5,2600,0,-78
801.7063053,3.138888889,5.5,2600,0,-78
784.7865952,3.138888889,5.7,2600,0,-78
770.8553691,3.138888889,5.8,2600,0,-78
755.9318752,3.138888889,5.9,2600,0,-78
742.0060647,3.138888889,6,2600,0,-84
729.0774993,3.138888889,6.1,2600,0,-84
718.1399585,3.138888889,6.2,2600,0,-84
707.2043552,3.138888889,6.3,2600,1,-84
700.2463852,3.138888889,6.4,2600,1,-84
700.2463852,3.138888889,6.4,1800,1,-81
698.2585481,3.138888889,6.4,1800,1,-81
697.2646556,3.138888889,6.4,1800,1,-81
698.2585481,3.138888889,6.4,1800,1,-81
703.5630746,3.424242424,6.6,1800,1,-81
705.55014,3.424242424,6.6,1800,1,-81
1227.741422,3.64516129,3.8,2600,0,-96
1217.900242,3.896551724,4,2600,0,-96
1214.907404,3.896551724,4,2600,0,-96
1213.909799,3.896551724,4,2600,0,-94
1210.917008,3.896551724,4,2600,1,-94
1206.926675,3.896551724,4,2600,1,-94
1202.798404,3.64516129,3.9,2600,1,-94
1291.357813,3.228571429,3.5,2600,0,-100
1276.385522,3.228571429,3.5,2600,0,-100
1261.352449,3.138888889,3.5,2600,0,-100
1245.4449,3.228571429,3.6,2600,0,-100
1229.476718,3.228571429,3.6,2600,0,-100
1213.445508,3.138888889,3.7,2600,0,-100
1195.482329,3.138888889,3.7,2600,0,-99
1178.583896,3.228571429,3.8,2600,0,-99
1161.621711,3.228571429,3.9,2600,0,-99
1143.662975,3.228571429,3.9,2600,0,-99
1125.636709,3.138888889,3.9,2600,0,-99
1108.67714,3.138888889,4,2600,0,-92
1089.794935,3.228571429,4.1,2600,0,-92
1071.769565,3.138888889,4.1,2600,0,-92
1053.816872,3.138888889,4.2,2600,0,-92
1033.871365,3.138888889,4.3,2600,0,-92
1016.995575,3.228571429,4.4,2600,0,-90
998.0526038,3.228571429,4.5,2600,0,-90
980.0295914,3.138888889,4.5,2600,0,-90
961.0098855,3.054054054,4.6,2600,0,-90
944.0640868,3.054054054,4.6,2600,0,-90
928.1169107,3.054054054,4.7,2600,0,-94
911.1750655,3.054054054,4.8,2600,0,-94
893.324689,3.138888889,5,2600,0,-94
877.3853201,3.138888889,5.1,2600,0,-94
861.5381593,3.228571429,5.2,2600,0,-94
845.6051088,3.228571429,5.3,2600,0,-80
830.6702113,3.228571429,5.4,2600,0,-80
816.7331265,3.228571429,5.5,2600,0,-80
804.7887922,3.228571429,5.6,2600,0,-80
794.7389509,3.138888889,5.6,2600,0,-80
785.7817763,3.138888889,5.7,2600,0,-84
779.8108745,3.138888889,5.7,2600,0,-84
774.9354812,3.228571429,5.8,2600,0,-84
774.9354812,3.228571429,5.8,2600,0,-84
780.0108974,3.323529412,5.8,2600,1,-88
793.9401741,3.323529412,5.7,2600,1,-88
803.8911618,3.323529412,5.7,2600,1,-81
813.843351,3.323529412,5.6,2600,1,-81
825.7875029,3.323529412,5.5,2600,1,-81
837.7332511,3.323529412,5.4,2600,1,-79
849.5881355,3.228571429,5.3,2600,1,-79
858.5505227,3.228571429,5.2,2600,1,-80
864.6166781,3.323529412,5.3,2600,1,-80
861.6292706,3.323529412,5.3,2600,1,-95
850.7696516,3.424242424,5.4,2600,1,-95
840.8144861,3.424242424,5.5,2600,1,-94
829.769245,3.323529412,5.5,2600,1,-94
817.8245533,3.323529412,5.6,2600,1,-94
805.8815049,3.323529412,5.7,2600,1,-94
792.9451431,3.323529412,5.7,2600,1,-94
782.99553,3.323529412,5.8,2600,1,-94
772.0524594,3.323529412,5.9,2600,1,-94
761.11103,3.323529412,6,2600,1,-94
751.1657607,3.323529412,6.1,2600,1,-94
739.3409227,3.424242424,6.2,2600,1,-93
730.394414,3.424242424,6.3,2600,1,-93
731.2797003,3.323529412,6.2,2600,1,-93
738.1327794,3.228571429,6.1,2600,1,-94
748.0775361,3.228571429,6,2600,1,-94
759.0184451,3.228571429,5.9,2600,1,-85
765.981723,3.228571429,5.9,2600,1,-85
770.9559002,3.228571429,5.8,2600,0,-85
772.9456643,3.228571429,5.8,2600,0,-86
768.9661891,3.228571429,5.9,2600,0,-86
759.911179,3.138888889,5.8,2600,0,-81
745.9845843,3.138888889,6,2600,0,-81
732.0607898,3.138888889,6.1,2600,0,-81
721.1227357,3.138888889,6.2,2600,0,-84
709.1924986,3.138888889,6.3,2600,0,-84
701.2403297,3.138888889,6.3,2600,1,-84
694.2830835,3.138888889,6.4,2600,1,-76
693.1789091,3.054054054,6.3,2600,1,-76
694.2830835,3.138888889,6.4,2600,1,-76
696.2707807,3.138888889,6.4,2600,1,-76
699.5891652,3.424242424,6.6,2600,1,-76
679.265044,3.054054054,6.5,2600,0,-85
683.2400749,3.054054054,6.4,2600,0,-85
689.2031631,3.054054054,6.4,2600,0,-85
702.1253449,3.054054054,6.3,2600,0,-85
716.0446913,3.054054054,6.1,2600,0,-85
731.9562828,3.054054054,6,2600,0,-85
747.8716467,3.054054054,5.9,2600,0,-79
765.7806474,3.054054054,5.7,2600,0,-79
782.7962698,3.138888889,5.7,2600,0,-79
799.7155744,3.138888889,5.6,2600,0,-79
815.6426914,3.138888889,5.4,2600,0,-79
833.5640347,3.138888889,5.3,2600,0,-83
849.4969099,3.138888889,5.2,2600,0,-83
866.4283006,3.138888889,5.1,2600,0,-83
881.2831554,3.054054054,5,2600,0,-83
896.2282075,3.054054054,4.9,2600,0,-83
912.2554467,3.138888889,4.9,2600,0,-92
929.1958889,3.138888889,4.8,2600,0,-92
946.220376,3.228571429,4.7,2600,0,-92
963.0830701,3.138888889,4.6,2600,0,-92
980.0295914,3.138888889,4.5,2600,0,-92
997.9749496,3.138888889,4.4,2600,0,-94
1014.92512,3.138888889,4.4,2600,0,-94
1032.874145,3.138888889,4.3,2600,0,-94
1051.822228,3.138888889,4.2,2600,0,-94
1070.772151,3.138888889,4.1,2600,0,-94
1089.723818,3.138888889,4.1,2600,0,-80
1108.67714,3.138888889,4,2600,0,-80
1125.636709,3.138888889,3.9,2600,0,-80
1143.595208,3.138888889,3.9,2600,0,-80
1153.572711,3.138888889,3.8,2600,0,-80
1171.533183,3.138888889,3.8,2600,0,-80
1191.490663,3.138888889,3.7,2600,0,-91
1210.451569,3.138888889,3.7,2600,0,-91
1230.41172,3.138888889,3.6,2600,0,-91
1249.437073,3.228571429,3.6,2600,0,-91
1268.400568,3.228571429,3.5,2600,0,-91
1285.368819,3.228571429,3.5,2600,0,-96
1302.278388,3.138888889,3.4,2600,0,-96
1172.531023,3.138888889,3.8,2600,0,-89
1155.635323,3.228571429,3.9,2600,0,-89
1136.679374,3.228571429,3.9,2600,0,-89
1118.653208,3.138888889,4,2600,0,-89
1098.701506,3.138888889,4,2600,0,-89
1079.820818,3.228571429,4.2,2600,0,-89
1060.798284,3.138888889,4.2,2600,0,-82
1040.852055,3.138888889,4.3,2600,0,-82
1022.978006,3.228571429,4.4,2600,0,-82
1005.031343,3.228571429,4.5,2600,0,-82
988.0834985,3.228571429,4.5,2600,0,-82
971.1374774,3.228571429,4.6,2600,0,-89
955.0287954,3.054054054,4.6,2600,0,-89
938.083685,3.054054054,4.7,2600,0,-89
922.1371915,3.054054054,4.7,2600,0,-89
906.2769996,3.138888889,4.9,2600,0,-89
889.3396427,3.138888889,5,2600,0,-78
872.493553,3.228571429,5.2,2600,0,-78
856.5588129,3.228571429,5.3,2600,0,-78
840.626552,3.228571429,5.4,2600,0,-78
823.7014022,3.228571429,5.5,2600,0,-78
807.7747211,3.228571429,5.6,2600,0,-82
792.7483838,3.138888889,5.6,2600,0,-82
778.8157677,3.138888889,5.7,2600,0,-82
766.8754788,3.138888889,5.8,2600,0,-82
